iteration,timestamp_utc,config_hash,config_path,best_model_hash,accepted,global_step,iter_time_s,iteration_time_s,replay_positions,replay_buffer_iterations,consecutive_rejections,best_model,eval_vs_best_wr,eval_vs_best_margin,eval_vs_mcts_wr,elo,applied_adaptive_games_anti_thrash_prev,applied_adaptive_games_avg_len_est,applied_adaptive_games_clamp_high,applied_adaptive_games_clamp_low,applied_adaptive_games_fill_mode,applied_adaptive_games_games_needed,applied_adaptive_games_games_this_iter,applied_adaptive_games_max_size,applied_adaptive_games_scheduled_games,applied_adaptive_games_scheduled_window_iters,applied_adaptive_games_target_pos_iter,applied_replay_max_size,applied_replay_newest_fraction,applied_replay_recency_window,applied_replay_window_iterations,applied_selfplay_cpuct,applied_selfplay_dirichlet_alpha,applied_selfplay_dynamic_score_utility_weight,applied_selfplay_games,applied_selfplay_noise_weight,applied_selfplay_parallel_leaves,applied_selfplay_policy_target_mode,applied_selfplay_q_value_weight,applied_selfplay_simulations,applied_selfplay_static_score_utility_weight,applied_selfplay_temperature,applied_training_amp_dtype,applied_training_batch_size,applied_training_lr,applied_training_q_value_weight,eval_vs_previous_best_avg_game_length,eval_vs_previous_best_avg_loss_margin,eval_vs_previous_best_avg_model_score_margin,eval_vs_previous_best_avg_score_diff,eval_vs_previous_best_avg_win_margin,eval_vs_previous_best_baseline_wins,eval_vs_previous_best_model_wins,eval_vs_previous_best_ties,eval_vs_previous_best_total_games,eval_vs_previous_best_win_rate,selfplay_avg_final_empty_components_abs_diff,selfplay_avg_final_empty_components_mean,selfplay_avg_final_empty_components_mean_vs_packer,selfplay_avg_final_empty_squares_abs_diff,selfplay_avg_final_empty_squares_mean,selfplay_avg_final_isolated_1x1_holes_abs_diff,selfplay_avg_final_isolated_1x1_holes_mean,selfplay_avg_final_isolated_1x1_holes_mean_vs_packer,selfplay_avg_game_length,selfplay_avg_num_legal,selfplay_avg_packing_ordering_enabled,selfplay_avg_packing_score_top1,selfplay_avg_policy_entropy,selfplay_avg_redundancy,selfplay_avg_root_expanded_count,selfplay_avg_root_expanded_ratio,selfplay_avg_root_legal_count,selfplay_avg_root_q,selfplay_avg_top1_prob,selfplay_frac_games_vs_packer,selfplay_games_per_minute,selfplay_generation_time,selfplay_nn_vs_packer_winrate,selfplay_num_games,selfplay_num_positions,selfplay_p0_wins,selfplay_p1_wins,selfplay_p50_final_empty_components_mean,selfplay_p50_final_empty_squares_mean,selfplay_p50_final_isolated_1x1_holes_mean,selfplay_p90_final_empty_components_mean,selfplay_p90_final_empty_squares_mean,selfplay_p90_final_isolated_1x1_holes_mean,selfplay_p90_root_expanded_ratio,selfplay_p90_root_legal_count,selfplay_selfplay_avg_final_empty_components_abs_diff,selfplay_selfplay_avg_final_empty_components_mean,selfplay_selfplay_avg_final_empty_components_mean_vs_packer,selfplay_selfplay_avg_final_empty_squares_abs_diff,selfplay_selfplay_avg_final_empty_squares_mean,selfplay_selfplay_avg_final_isolated_1x1_holes_abs_diff,selfplay_selfplay_avg_final_isolated_1x1_holes_mean,selfplay_selfplay_avg_final_isolated_1x1_holes_mean_vs_packer,selfplay_selfplay_avg_packing_ordering_enabled,selfplay_selfplay_avg_packing_score_top1,selfplay_selfplay_avg_root_expanded_count,selfplay_selfplay_avg_root_expanded_ratio,selfplay_selfplay_avg_root_legal_count,selfplay_selfplay_frac_games_vs_packer,selfplay_selfplay_nn_vs_packer_winrate,selfplay_selfplay_p50_final_empty_components_mean,selfplay_selfplay_p50_final_empty_squares_mean,selfplay_selfplay_p50_final_isolated_1x1_holes_mean,selfplay_selfplay_p90_final_empty_components_mean,selfplay_selfplay_p90_final_empty_squares_mean,selfplay_selfplay_p90_final_isolated_1x1_holes_mean,selfplay_selfplay_p90_root_expanded_ratio,selfplay_selfplay_p90_root_legal_count,selfplay_unique_positions,train_approx_identity_check,train_ce_minus_policy_entropy,train_grad_norm,train_kl_divergence,train_ownership_accuracy,train_ownership_accuracy_all_filled_baseline,train_ownership_balanced_accuracy,train_ownership_empty_precision,train_ownership_empty_recall,train_ownership_filled_fraction_mean,train_ownership_loss,train_ownership_mae_empty_count,train_policy_accuracy,train_policy_cross_entropy,train_policy_entropy,train_policy_loss,train_policy_top5_accuracy,train_score_loss,train_step_skip_rate,train_target_entropy,train_total_loss,train_value_loss,train_value_mse
75,2026-03-05T14:13:36.624753Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,5123a70ed31c90cb,True,902,1844.6,,166550,,0,runs\patchwork_production\committed\iter_075\iteration_075.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.277427490542244,176.07489499207023,,,2.4724485959661093,0.12459427138759999,,,,-0.01417147033360063,0.39809854967028274,,28.325376327166353,1679.765855550766,,793,33526,449,344,,,,,,,,,2.488020176544767,7.030895334174023,,4.915510718789407,13.721311475409836,2.3972257250945774,4.479823455233292,,,,93.4273698025413,0.831614936544323,176.27509992244825,,,7.0,13.0,4.5,9.0,18.5,6.5,1.0,480.0,29268,1.1735461910689082e-07,-0.0006159281730651856,0.42787844563523925,0.5170805442333222,0.861815011103948,0.8249643339713415,0.6474846863783998,0.747821368773917,0.31770989937739186,0.8249643339713415,0.29978709131479264,17.459265365600587,0.5966057691971461,2.921635000705719,2.922250928878784,2.921635000705719,0.8457797076304754,3.3457703932126366,0.0,2.404554460843404,3.5027479887008663,0.2015678695340951,0.2015678695340951
76,2026-03-05T14:45:01.317392Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,2c43ad05fa071eb4,True,1262,1881.2,,200057,,0,runs\patchwork_production\committed\iter_076\iteration_076.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30681818181818,176.25937580012874,,,2.4557023745540425,0.12449613405240482,,,,-0.019747721109950045,0.4018471871155382,,27.953659404623355,1699.9563210010529,,792,33507,455,337,,,,,,,,,2.419191919191919,6.886363636363637,,4.873737373737374,13.508838383838384,2.287878787878788,4.388888888888889,,,,93.50622258035634,0.8323048952435022,176.3693258125168,,,7.0,13.0,4.5,9.0,18.94999999999999,6.5,1.0,481.0,29260,1.1702618603553421e-07,-0.0005162424511379666,0.42719838180475767,0.5119975031250052,0.8624826686249839,0.8261997943123182,0.6466253836437519,0.7470039673429942,0.3157575551022087,0.8261997943123182,0.29899406714571847,17.415681431028577,0.6005947887897491,2.916191300418642,2.91670754286978,2.916191300418642,0.8498180755310589,3.3346151298946802,0.0,2.4041937940650513,3.4900379306740232,0.19553601501716508,0.19553601501716508
77,2026-03-05T15:16:03.910953Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,17a47f47a6ca8f29,True,1682,1859.1,,233559,,0,runs\patchwork_production\committed\iter_077\iteration_077.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.40759493670886,174.66866832310072,,,2.445051005857954,0.1231859900013333,,,,-0.01551633292286034,0.40376098542327266,,28.43141098759246,1667.170159816742,,790,33502,426,364,,,,,,,,,2.408860759493671,6.8386075949367084,,4.720253164556962,13.24746835443038,2.3556962025316457,4.346202531645569,,,,94.09668079517641,0.8331202163884763,174.80687720136112,,,7.0,12.5,4.5,8.5,18.0,6.5,1.0,473.0,29294,1.1677787813571934e-07,-0.0002873852139427548,0.4176163570511909,0.506450120537054,0.8632923099256697,0.827551866996856,0.6454916615069659,0.7474863303957975,0.3130224411893042,0.827551866996856,0.29793457197291506,17.389794794718426,0.6023427621239708,2.9133537008648824,2.913641086078825,2.9133537008648824,0.8532313695975713,3.32918613865262,0.0,2.406903580256871,3.481027924446833,0.1900654238604364,0.1900654238604364
78,2026-03-05T15:47:46.224459Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,60ac798ca5cbb8c7,True,2162,1898.9,,267082,,0,runs\patchwork_production\committed\iter_078\iteration_078.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.54187817258883,173.16399599619328,,,2.417871718950093,0.12566954649677095,,,,-0.022258402558175395,0.40835649661453904,,28.216267454730083,1675.6291410923004,,788,33523,416,372,,,,,,,,,2.503807106598985,6.891497461928934,,4.969543147208122,13.248730964467006,2.350253807106599,4.402284263959391,,,,92.98487605524565,0.836685933445332,173.23691197088567,,,7.0,12.5,4.5,8.5,18.0,6.5,1.0,473.0,29232,1.1714588694644589e-07,-0.0008346989750862121,0.4161649405956268,0.5007185568412145,0.8640636535982291,0.8285955083866914,0.6450040189129634,0.7485128805471302,0.3116769787640397,0.8285955083866914,0.29687288142740725,17.33927185932795,0.6051975046594937,2.9019537861148517,2.9027884850899377,2.9019537861148517,0.8567515426625808,3.318524673084418,0.0,2.4012352163592974,3.4621915931502976,0.1838544080965221,0.1838544080965221
79,2026-03-05T16:20:33.595257Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,47ae421fda8d9e74,True,2702,1964.0,,300552,,0,runs\patchwork_production\committed\iter_079\iteration_079.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.58269720101781,174.3028069032398,,,2.426014312978006,0.12633922668989633,,,,-0.02414205576341336,0.4082469916811702,,28.271323429580516,1668.1214134693146,,786,33470,440,346,,,,,,,,,2.4567430025445294,6.951017811704834,,4.760814249363868,13.51908396946565,2.366412213740458,4.438931297709924,,,,93.96080071706005,0.8352652639554197,174.50011951000897,,,7.0,13.0,4.5,9.0,18.5,6.5,1.0,474.1000000000022,29155,1.1643551816207407e-07,-0.0006717271274990506,0.41687752223677105,0.4978785710202323,0.8643690520966494,0.8290643486711714,0.6448616548906461,0.7482292250958575,0.3113279695534409,0.8290643486711714,0.2964876883007862,17.31211543966223,0.6077196307756283,2.89733859344765,2.898010320575149,2.89733859344765,0.8589630991220474,3.313075614417041,0.0,2.3994600216547646,3.4540541264745928,0.18093481593661837,0.18093481593661837
80,2026-03-05T16:52:42.921971Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,6de296b064af6616,True,3242,1926.0,,330700,,0,runs\patchwork_production\committed\iter_080\iteration_080.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.642149929278645,171.66665956246564,,,2.3677380736566858,0.12711646295669257,,,,-0.022953107503298265,0.41525861321521046,,26.25012760250938,1615.9921445846558,,707,30148,387,320,,,,,,,,,2.526166902404526,7.03960396039604,,4.8868458274398865,13.545261669024045,2.4285714285714284,4.481612446958982,,,,95.22008093405864,0.844254173359317,171.72236964309408,,,7.0,13.0,4.5,9.0,19.0,6.5,1.0,461.0,26236,1.1627862665488077e-07,-0.0008304180922331634,0.40838598846285434,0.49557351221640905,0.8646288803330173,0.8293895179474795,0.6447864392663535,0.7485491799371262,0.31107445437918735,0.8293895179474795,0.2960889605460344,17.27397322478118,0.6093157466914918,2.887635900356152,2.8884663184483848,2.887635900356152,0.8617526850214712,3.3136070123425236,0.0,2.3920623827863623,3.439492593871223,0.1760826382648062,0.1760826382648062
81,2026-03-05T17:24:19.757102Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,24c1d945c88d4605,True,3782,1893.5,,326960,,0,runs\patchwork_production\committed\iter_081\iteration_081.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.646808510638294,168.4522445279733,,,2.3458898814695432,0.12524043026217374,,,,-0.026506121506600543,0.41754603934657214,,26.50595737727842,1595.8676533699036,,705,30066,384,321,,,,,,,,,2.5673758865248226,6.981560283687943,,4.95886524822695,13.658156028368793,2.429787234042553,4.43758865248227,,,,93.19194438901084,0.8475951720685213,168.45945586376638,,,7.0,13.0,4.5,9.0,18.80000000000001,6.5,1.0,460.0,26227,1.1561710647303816e-07,-0.0003941809689557111,0.4663926847555019,0.4910778584855574,0.8647417007773011,0.8296266348273666,0.6450096553046067,0.7470419508356558,0.31170402834636685,0.8296266348273666,0.29576657381322646,17.23338609624792,0.6121283105126134,2.878691030873193,2.879085211842148,2.878691030873193,0.866201576149022,3.3209205406683466,0.0,2.387613176416468,3.42986965002837,0.17472157310004588,0.17472157310004588
82,2026-03-05T17:56:06.197964Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,4ef804c3ca996e84,True,4322,1903.1,,323997,,0,runs\patchwork_production\committed\iter_082\iteration_082.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.50426136363637,167.44879196765237,,,2.31033108343034,0.12281696614181949,,,,-0.023038809116244837,0.42486888591926114,,26.38909443856054,1600.6612162590027,,704,29923,378,326,,,,,,,,,2.4119318181818183,7.106534090909091,,4.752840909090909,13.644886363636363,2.303977272727273,4.565340909090909,,,,92.923904688701,0.8490440863147092,167.6270761621495,,,7.0,13.0,4.5,9.0,18.5,6.5,1.0,456.0,26186,1.1543244329775208e-07,-0.00035451783074272997,0.4146278448678829,0.4866163975662655,0.8655618107981151,0.8308156802698419,0.6444357476685543,0.7474512219740568,0.3102204673472112,0.8308156802698419,0.29455216041317694,17.14215632897836,0.6148791742545587,2.8642691713792305,2.8646236892099735,2.8642691713792305,0.8701910146960505,3.315599248585878,0.0,2.37765276255431,3.4133469382921855,0.17333502035450055,0.17333502035450055
83,2026-03-05T18:27:49.029586Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,c5623d1b832472af,True,4862,1899.5,,320911,,0,runs\patchwork_production\committed\iter_083\iteration_083.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.52340425531915,167.05316950569426,,,2.3261061177832194,0.12336796382486229,,,,-0.023539933196878044,0.42088995276085606,,26.348320043345918,1605.4154469966888,,705,29979,381,324,,,,,,,,,2.4609929078014185,7.1326241134751776,,4.747517730496454,13.856028368794327,2.4340425531914893,4.595744680851064,,,,93.62837319456953,0.8489604184490014,166.91000366923512,,,7.0,13.0,4.5,9.0,18.5,6.5,1.0,449.0,26199,1.1459677955214274e-07,-0.0010961819578100135,0.43320391906632316,0.48412940573913077,0.8660704756224598,0.8313648540664602,0.6444805161341225,0.748366842028851,0.3101210515410858,0.8313648540664602,0.2939172128836314,17.129031562805174,0.6178248186906179,2.847854149783099,2.8489503317409093,2.847854149783099,0.8735099443682918,3.3136473991252755,0.0,2.3637247416708203,3.39673738612069,0.1734309152872474,0.1734309152872474
84,2026-03-05T18:59:53.405000Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,880a85c7e35a0209,True,5402,1921.1,,317703,,0,runs\patchwork_production\committed\iter_084\iteration_084.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.63687943262411,167.1612385249622,,,2.3255396018249277,0.12466037279028026,,,,-0.023034271377958826,0.42017181736977743,,26.107361342197894,1620.2326786518097,,705,30059,392,313,,,,,,,,,2.571631205673759,7.041843971631206,,4.9560283687943265,13.795744680851064,2.421276595744681,4.494326241134752,,,,93.04427958348582,0.8495680861170459,167.18420439801724,,,7.0,13.0,4.5,9.0,18.5,6.5,1.0,452.2000000000007,26234,1.1413742042362982e-07,-0.0003947249165287724,0.4256648018956184,0.48114584220780265,0.8663290371497472,0.831760228232101,0.6443804974605303,0.748049079411897,0.30987876574145684,0.831760228232101,0.29348859190940857,17.077844266538264,0.6200299564335081,2.832420000323543,2.8328147252400715,2.832420000323543,0.87668738939144,3.309626564273128,0.0,2.3512741508307284,3.377239006978494,0.16983306054715758,0.16983306054715758
85,2026-03-05T19:31:26.352057Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,ae70260b3dbe4ff5,True,5942,1889.5,,314134,,0,runs\patchwork_production\committed\iter_085\iteration_085.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.49219858156028,167.71243528446695,,,2.318884352256147,0.12324937798314535,,,,-0.024517413369794867,0.42173159834795015,,26.594075497772963,1590.5798268318176,,705,29957,390,315,,,,,,,,,2.594326241134752,7.125531914893617,,4.812765957446809,13.702836879432624,2.5602836879432624,4.607801418439716,,,,93.64649330707347,0.8484529208340743,167.74069499616115,,,7.0,13.0,4.5,9.0,18.5,6.5,1.0,455.0,26197,1.132844671732132e-07,-0.0007981905230769404,0.40972223348087733,0.47842234864279076,0.8664690927222922,0.8317657661658746,0.6447379030146991,0.7486564721320921,0.3105694836344063,0.8317657661658746,0.2932141535260059,17.079736222161188,0.621638837898219,2.815062338334543,2.8158605288576197,2.815062338334543,0.8791934742971703,3.3091537987744366,0.0,2.3366399853317827,3.3581580678621927,0.16819822644745863,0.16819822644745863
86,2026-03-05T20:03:04.400775Z,ed491f6a3108,configs/config_continue_from_iter70.yaml,9bd667e691ad8c7c,True,6482,1894.8,,310678,,0,runs\patchwork_production\committed\iter_086\iteration_086.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.565155807365436,168.08975436909438,,,2.318783044885482,0.13024266689425065,,,,-0.022534199530675078,0.42288933579474214,,27.046408628863542,1566.1968500614166,,706,30051,404,302,,,,,,,,,2.575070821529745,7.043909348441926,,5.06657223796034,14.068696883852692,2.535410764872521,4.4872521246458925,,,,94.91717413729992,0.8490549286427925,168.12738344813818,,,7.0,13.5,4.5,9.0,19.0,6.5,1.0,449.0,26064,1.1250363802372687e-07,-0.0005555170553701895,0.41590145417937524,0.47815623873913726,0.866114044741348,0.8310713897148767,0.6454269190939901,0.7488699070504388,0.3121327431464598,0.8310713897148767,0.2936096868581242,17.10899958787141,0.6221359485829319,2.8004222662360583,2.800977783291428,2.8004222662360583,0.8804819409494047,3.312019965383741,0.0,2.3222660232473302,3.3405266028863414,0.16486088619739922,0.16486088619739922
87,2026-03-05T23:43:34.866402Z,1dfc954a5500,configs/config_continue_from_iter70.yaml,a49f39a47f953f27,True,7292,2470.2,,307192,,0,runs\patchwork_production\committed\iter_087\iteration_087.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.57588652482269,170.3368245380225,,,2.3249046534758686,0.125559717559819,,,,-0.020423235833987693,0.42020056291536023,,24.115385389488765,1754.0669293403625,,705,30016,361,344,,,,,,,,,2.5829787234042554,6.987943262411347,0.0,4.761702127659574,13.884397163120568,2.391489361702128,4.408510638297872,0.0,,,94.80037313432835,0.8465750279359476,170.3186633795309,0.0,0.0,7.0,13.5,4.5,9.0,18.5,6.5,1.0,460.0,26188,1.1166811721124513e-07,-0.0006055961420506606,0.4209694016494869,0.4774558049661142,0.8655708347573693,0.8303364187846949,0.6455582967578024,0.7488124514419132,0.31254497892775096,0.8303364187846949,0.29423779687027873,17.15203624536962,0.6227344743263574,2.7868558977857045,2.7874614939277556,2.7868558977857045,0.8823190416082923,3.3059992846147517,0.0,2.309400086638368,3.319411480868304,0.15781997405452494,0.15781997405452494
88,2026-03-06T00:18:32.575435Z,1dfc954a5500,configs/config_continue_from_iter70.yaml,5a3efe207d0a205d,True,8102,2094.3,,303729,,0,runs\patchwork_production\committed\iter_088\iteration_088.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.577903682719544,171.40266724012855,,,2.3149489365504947,0.12647217344704959,,,,-0.020333941399579995,0.4227667070136876,,25.36444859589931,1670.0540459156036,,706,30060,386,320,,,,,,,,,2.376770538243626,7.024079320113314,0.0,5.0339943342776206,13.898016997167138,2.314447592067989,4.427762039660057,0.0,,,94.54850299401198,0.8438989088266724,171.5249500998004,0.0,0.0,7.0,13.0,4.5,9.0,19.0,6.5,1.0,463.0,26177,1.1108888968549393e-07,3.230542312433691e-05,0.4161181562108758,0.4776887090485773,0.8650369039288274,0.829391794072257,0.6465398031202826,0.7483709167159359,0.31487057680651925,0.829391794072257,0.294921972758976,17.176912135842407,0.6232201315002676,2.776306728080467,2.7762744226573424,2.776306728080467,0.8827688135482646,3.3064928984936373,0.0,2.2986180146535236,3.3027233294498775,0.15152900974139757,0.15152900974139757
89,2026-03-06T00:51:37.581892Z,1dfc954a5500,configs/config_continue_from_iter70.yaml,423cad5e1e3ba6d2,True,8912,1981.7,,300160,,0,runs\patchwork_production\committed\iter_089\iteration_089.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.52624113475177,170.333122730337,,,2.28988247484699,0.13170519789423646,,,,-0.014266389471015911,0.42801290803768893,,26.382137552598017,1603.3575716018677,,705,29901,384,321,,,,,,,,,2.678014184397163,7.035460992907802,4.375,5.069503546099291,14.195744680851064,2.4851063829787234,4.468085106382978,2.125,,,94.85639276278386,0.845583518752322,170.35925219892312,0.005673758865248227,1.0,7.0,13.5,4.5,9.0,19.0,6.5,1.0,463.0,25952,1.1047839854253326e-07,-0.0005195965001612534,0.39586373795697716,0.4780833555224501,0.8644280092951693,0.8285493772706868,0.646671483900645,0.7484346386162531,0.31528012222191365,0.8285493772706868,0.29557746792281114,17.245461503958996,0.6237908921859883,2.7630874730922557,2.7636070695924175,2.7630874730922557,0.8835846013493008,3.3001213479925084,0.0,2.28500412069721,3.2806425159360155,0.14320627973403458,0.14320627973403458
90,2026-03-06T01:28:16.782702Z,1dfc954a5500,configs/config_continue_from_iter70.yaml,a8c393ea9b426e4b,True,9722,2195.9,,299478,,0,runs\patchwork_production\committed\iter_090\iteration_090.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.55602836879433,168.08511217485704,,,2.268771439003803,0.14524990012535527,,,,0.0016727748525597848,0.43067660623611187,,23.292109796126663,1816.0656278133392,,705,29466,375,330,,,,,,,,,2.74468085106383,7.031914893617022,5.314814814814815,4.99290780141844,14.00709219858156,2.6156028368794324,4.479432624113475,2.7962962962962963,,,94.32308423267494,0.8479088927750401,168.82786940881016,0.03829787234042553,0.8888888888888888,7.0,13.5,4.5,9.0,19.0,6.5,1.0,459.0,25575,1.1004089578313546e-07,-0.00025044311711817615,0.41224024292127587,0.4793893508337162,0.8641705009672377,0.8280605487617446,0.6472751064743806,0.7481398610958466,0.3166988305144074,0.8280605487617446,0.29582809382750663,17.266658227237652,0.6240981867283951,2.754482470618354,2.7547329137354724,2.754482470618354,0.8836467978395062,3.292546468016542,0.0,2.2750931212931502,3.2662775022012216,0.13816617634377362,0.13816617634377362
91,2026-03-07T17:50:07.506613Z,dc00d4f6d302,configs/config_continue_from_iter70.yaml,8d031d550ffb0de7,True,10532,2346.7,,299503,,0,runs\patchwork_production\committed\iter_091\iteration_091.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6822695035461,169.70326273377748,,,2.272104149653075,0.1290617200716392,,,,-0.02397658749561409,0.4287874439271735,,24.642949160187488,1716.5153295993805,,705,30091,417,288,,,,,,,,,2.472340425531915,7.125531914893617,0.0,4.7858156028368795,14.217021276595744,2.375886524822695,4.44468085106383,0.0,1.0,0.0,94.18999036256687,0.8461272541887134,169.64464457811306,0.0,0.0,7.0,13.5,4.5,9.0,19.0,6.5,1.0,459.0,26130,1.0961165413569676e-07,-0.0009388720547711407,0.39422800022142906,0.4793288502060337,0.8636482453640596,0.8272872411910398,0.6474854336622946,0.7483392919294768,0.31724994741737206,0.8272872411910398,0.29656804192949227,17.317444563500676,0.6248720920380251,2.7476246621873646,2.7485635342421357,2.7476246621873646,0.8845543205002208,3.2945248291816243,0.0,2.2682958164332825,3.2551006199401105,0.13353826666687743,0.13353826666687743
92,2026-03-07T18:24:34.193385Z,dc00d4f6d302,configs/config_continue_from_iter70.yaml,5213bc098fef0763,True,11342,2063.3,,299693,,0,runs\patchwork_production\committed\iter_092\iteration_092.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.713475177304964,169.12893005055741,,,2.2571861218891596,0.12964650875938893,,,,-0.02161531516108569,0.43348422827672123,,24.739970187307716,1709.7837903499603,,705,30113,374,331,,,,,,,,,2.520567375886525,7.138297872340425,0.0,5.009929078014184,14.192907801418439,2.421276595744681,4.474468085106383,0.0,1.0,0.0,94.43781755388038,0.8470405170407602,169.1121110483844,0.0,0.0,7.0,13.5,4.5,9.0,19.5,6.5,1.0,462.0,26140,1.0988332670326656e-07,-0.0007782812471742983,0.3854214962985781,0.4799227365373094,0.8631049963427179,0.8265501933333314,0.6478087302490873,0.7476943532916235,0.31815406043112776,0.8265501933333314,0.2971795796980093,17.377086792463135,0.6256703593848664,2.7443371354797743,2.7451154167269483,2.7443371354797743,0.8850710458225673,3.2910007747603047,0.0,2.2644143993471872,3.247112846374512,0.12909869652839356,0.12909869652839356
93,2026-03-07T18:58:17.486730Z,dc00d4f6d302,configs/config_continue_from_iter70.yaml,365872157a6718d7,True,12152,2020.0,,299651,,0,runs\patchwork_production\committed\iter_093\iteration_093.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.52414772727273,169.03056568451169,,,2.2521141077566793,0.12818088594497457,,,,-0.016332623963641966,0.4315918374897381,,24.91294717160543,1695.5039365291595,,704,29937,383,321,,,,,,,,,2.600852272727273,7.004971590909091,0.0,5.088068181818182,14.140625,2.453125,4.334517045454546,0.0,1.0,0.0,93.6614557236864,0.8482506584270747,168.87019407422252,0.0,0.0,7.0,13.5,4.5,8.5,19.0,6.0,1.0,461.0,26031,1.0927399075366798e-07,-0.000449522336324056,0.3987246989467998,0.48115596624068263,0.8627570637950189,0.8262866322641019,0.6476651789476281,0.7463788918012085,0.31805798346553665,0.8262866322641019,0.29767296796227677,17.381753000800995,0.6256608814369014,2.7377830063855204,2.7382325287218445,2.7377830063855204,0.8851738102642107,3.2916840791702273,0.0,2.256627043382621,3.2372543708777726,0.12565201506202606,0.12565201506202606
94,2026-03-07T19:31:53.024455Z,dc00d4f6d302,configs/config_continue_from_iter70.yaml,6e685154c0329fb8,True,12962,2012.1,,299643,,0,runs\patchwork_production\committed\iter_094\iteration_094.pt,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.68607954545455,169.85793019204732,,,2.2603435631424484,0.12935418024862186,,,,-0.020504549787972514,0.43096074490822694,,24.77407645566943,1705.0080585479736,,704,30051,384,320,,,,,,,,,2.5198863636363638,7.1789772727272725,0.0,4.916193181818182,14.418323863636363,2.3451704545454546,4.4367897727272725,0.0,1.0,0.0,94.46241389637616,0.8461517920554593,169.90070213969585,0.0,0.0,7.0,13.5,4.5,9.0,19.5,6.5,1.0,464.0,26084,1.0910671480035961e-07,-0.0007443298528223861,0.38523083969398786,0.4812492157941983,0.8625095028200267,0.8254881278968152,0.6489513518485195,0.7469374009654374,0.32089213752437357,0.8254881278968152,0.29786521038155495,17.3789826075236,0.6262560906969471,2.7303310197076676,2.73107534956049,2.7303310197076676,0.8860445780518615,3.287820678287082,0.0,2.2490818094324183,3.2267304676550403,0.12293759507161599,0.12293759507161599
