step_or_iteration,tag,value
1760,train/policy_top5_accuracy,0.6396484375
1770,train/policy_top5_accuracy,0.662109375
1780,train/policy_top5_accuracy,0.6435546875
1790,train/policy_top5_accuracy,0.638671875
1800,train/policy_top5_accuracy,0.64453125
1810,train/policy_top5_accuracy,0.6396484375
1820,train/policy_top5_accuracy,0.64453125
1830,train/policy_top5_accuracy,0.6474609375
1840,train/policy_top5_accuracy,0.638671875
1850,train/policy_top5_accuracy,0.6494140625
1860,train/policy_top5_accuracy,0.626953125
1870,train/policy_top5_accuracy,0.6484375
1880,train/policy_top5_accuracy,0.65234375
1890,train/policy_top5_accuracy,0.6611328125
1900,train/policy_top5_accuracy,0.619140625
1910,train/policy_top5_accuracy,0.6455026268959045
1920,train/policy_top5_accuracy,0.6611328125
1930,train/policy_top5_accuracy,0.6416015625
1940,train/policy_top5_accuracy,0.6787109375
1950,train/policy_top5_accuracy,0.6533203125
1960,train/policy_top5_accuracy,0.6376953125
1970,train/policy_top5_accuracy,0.6767578125
1980,train/policy_top5_accuracy,0.6845703125
1990,train/policy_top5_accuracy,0.6435546875
2000,train/policy_top5_accuracy,0.6416015625
2010,train/policy_top5_accuracy,0.6611328125
2020,train/policy_top5_accuracy,0.6689453125
2030,train/policy_top5_accuracy,0.6396484375
2040,train/policy_top5_accuracy,0.6298828125
2050,train/policy_top5_accuracy,0.6572265625
2060,train/policy_top5_accuracy,0.673828125
2070,train/policy_top5_accuracy,0.6552734375
2080,train/policy_top5_accuracy,0.6728515625
2090,train/policy_top5_accuracy,0.6669921875
2100,train/policy_top5_accuracy,0.6279296875
2110,train/policy_top5_accuracy,0.642578125
2120,train/policy_top5_accuracy,0.6708984375
2130,train/policy_top5_accuracy,0.6650390625
2140,train/policy_top5_accuracy,0.658203125
2150,train/policy_top5_accuracy,0.65625
2160,train/policy_top5_accuracy,0.6728515625
2170,train/policy_top5_accuracy,0.6650390625
2180,train/policy_top5_accuracy,0.6415441036224365
2190,train/policy_top5_accuracy,0.6572265625
2200,train/policy_top5_accuracy,0.6669921875
2210,train/policy_top5_accuracy,0.6611328125
2220,train/policy_top5_accuracy,0.642578125
2230,train/policy_top5_accuracy,0.673828125
2240,train/policy_top5_accuracy,0.6650390625
2250,train/policy_top5_accuracy,0.640625
2260,train/policy_top5_accuracy,0.64453125
2270,train/policy_top5_accuracy,0.6748046875
2280,train/policy_top5_accuracy,0.6650390625
2290,train/policy_top5_accuracy,0.6787109375
2300,train/policy_top5_accuracy,0.673828125
2310,train/policy_top5_accuracy,0.6787109375
2320,train/policy_top5_accuracy,0.6572265625
2330,train/policy_top5_accuracy,0.6611328125
2340,train/policy_top5_accuracy,0.673828125
2350,train/policy_top5_accuracy,0.66015625
2360,train/policy_top5_accuracy,0.65625
2370,train/policy_top5_accuracy,0.642578125
2380,train/policy_top5_accuracy,0.650390625
2390,train/policy_top5_accuracy,0.6767578125
2400,train/policy_top5_accuracy,0.662109375
2410,train/policy_top5_accuracy,0.6513671875
2420,train/policy_top5_accuracy,0.6484375
2430,train/policy_top5_accuracy,0.6435546875
2440,train/policy_top5_accuracy,0.6484375
2450,train/policy_top5_accuracy,0.6415441036224365
2460,train/policy_top5_accuracy,0.6826171875
2470,train/policy_top5_accuracy,0.71875
2480,train/policy_top5_accuracy,0.689453125
2490,train/policy_top5_accuracy,0.693359375
2500,train/policy_top5_accuracy,0.689453125
2510,train/policy_top5_accuracy,0.701171875
2520,train/policy_top5_accuracy,0.6767578125
2530,train/policy_top5_accuracy,0.68359375
2540,train/policy_top5_accuracy,0.69921875
2550,train/policy_top5_accuracy,0.685546875
2560,train/policy_top5_accuracy,0.72265625
2570,train/policy_top5_accuracy,0.69921875
2580,train/policy_top5_accuracy,0.689453125
2590,train/policy_top5_accuracy,0.6953125
2600,train/policy_top5_accuracy,0.7021484375
2610,train/policy_top5_accuracy,0.6982421875
2620,train/policy_top5_accuracy,0.6962890625
2630,train/policy_top5_accuracy,0.7109375
2640,train/policy_top5_accuracy,0.669921875
2650,train/policy_top5_accuracy,0.7099609375
2660,train/policy_top5_accuracy,0.6923828125
2670,train/policy_top5_accuracy,0.7109375
2680,train/policy_top5_accuracy,0.6875
2690,train/policy_top5_accuracy,0.681640625
2700,train/policy_top5_accuracy,0.6884765625
2710,train/policy_top5_accuracy,0.7041015625
2720,train/policy_top5_accuracy,0.6875
2730,train/policy_top5_accuracy,0.6845703125
2740,train/policy_top5_accuracy,0.6962890625
2750,train/policy_top5_accuracy,0.7001953125
2760,train/policy_top5_accuracy,0.6923828125
2770,train/policy_top5_accuracy,0.646484375
2780,train/policy_top5_accuracy,0.6943359375
2790,train/policy_top5_accuracy,0.7109375
2800,train/policy_top5_accuracy,0.6982421875
2810,train/policy_top5_accuracy,0.705078125
2820,train/policy_top5_accuracy,0.705078125
2830,train/policy_top5_accuracy,0.6982421875
2840,train/policy_top5_accuracy,0.6904296875
2850,train/policy_top5_accuracy,0.697265625
2860,train/policy_top5_accuracy,0.6845703125
2870,train/policy_top5_accuracy,0.7001953125
2880,train/policy_top5_accuracy,0.6748046875
2890,train/policy_top5_accuracy,0.68359375
2900,train/policy_top5_accuracy,0.6904296875
2910,train/policy_top5_accuracy,0.712890625
2920,train/policy_top5_accuracy,0.701171875
2930,train/policy_top5_accuracy,0.7001953125
2940,train/policy_top5_accuracy,0.697265625
2950,train/policy_top5_accuracy,0.6982421875
2960,train/policy_top5_accuracy,0.701171875
2970,train/policy_top5_accuracy,0.6865234375
2980,train/policy_top5_accuracy,0.677734375
2990,train/policy_top5_accuracy,0.7113970518112183
3000,train/policy_top5_accuracy,0.6943359375
3010,train/policy_top5_accuracy,0.7158203125
3020,train/policy_top5_accuracy,0.7412109375
3030,train/policy_top5_accuracy,0.689453125
3040,train/policy_top5_accuracy,0.7138671875
3050,train/policy_top5_accuracy,0.7021484375
3060,train/policy_top5_accuracy,0.7275390625
3070,train/policy_top5_accuracy,0.7060546875
3080,train/policy_top5_accuracy,0.748046875
3090,train/policy_top5_accuracy,0.7099609375
3100,train/policy_top5_accuracy,0.7197265625
3110,train/policy_top5_accuracy,0.7177734375
3120,train/policy_top5_accuracy,0.7109375
3130,train/policy_top5_accuracy,0.724609375
3140,train/policy_top5_accuracy,0.71875
3150,train/policy_top5_accuracy,0.705078125
3160,train/policy_top5_accuracy,0.7099609375
3170,train/policy_top5_accuracy,0.6962890625
3180,train/policy_top5_accuracy,0.6982421875
3190,train/policy_top5_accuracy,0.7177734375
3200,train/policy_top5_accuracy,0.7138671875
3210,train/policy_top5_accuracy,0.716796875
3220,train/policy_top5_accuracy,0.7236328125
3230,train/policy_top5_accuracy,0.734375
3240,train/policy_top5_accuracy,0.74609375
3250,train/policy_top5_accuracy,0.736328125
3260,train/policy_top5_accuracy,0.7573529481887817
3270,train/policy_top5_accuracy,0.708984375
3280,train/policy_top5_accuracy,0.7177734375
3290,train/policy_top5_accuracy,0.716796875
3300,train/policy_top5_accuracy,0.716796875
3310,train/policy_top5_accuracy,0.71484375
3320,train/policy_top5_accuracy,0.71875
3330,train/policy_top5_accuracy,0.7255859375
3340,train/policy_top5_accuracy,0.7109375
3350,train/policy_top5_accuracy,0.69140625
3360,train/policy_top5_accuracy,0.73828125
3370,train/policy_top5_accuracy,0.7236328125
3380,train/policy_top5_accuracy,0.6923828125
3390,train/policy_top5_accuracy,0.7333984375
3400,train/policy_top5_accuracy,0.712890625
3410,train/policy_top5_accuracy,0.7197265625
3420,train/policy_top5_accuracy,0.71875
3430,train/policy_top5_accuracy,0.6962890625
3440,train/policy_top5_accuracy,0.7177734375
3450,train/policy_top5_accuracy,0.720703125
3460,train/policy_top5_accuracy,0.7001953125
3470,train/policy_top5_accuracy,0.7109375
3480,train/policy_top5_accuracy,0.712890625
3490,train/policy_top5_accuracy,0.6826171875
3500,train/policy_top5_accuracy,0.7421875
3510,train/policy_top5_accuracy,0.6982421875
3520,train/policy_top5_accuracy,0.685546875
3530,train/policy_top5_accuracy,0.7297794222831726
3540,train/policy_top5_accuracy,0.7529296875
3550,train/policy_top5_accuracy,0.7158203125
3560,train/policy_top5_accuracy,0.794921875
3570,train/policy_top5_accuracy,0.7470703125
3580,train/policy_top5_accuracy,0.7578125
3590,train/policy_top5_accuracy,0.7431640625
3600,train/policy_top5_accuracy,0.7177734375
3610,train/policy_top5_accuracy,0.744140625
3620,train/policy_top5_accuracy,0.734375
3630,train/policy_top5_accuracy,0.736328125
3640,train/policy_top5_accuracy,0.74609375
3650,train/policy_top5_accuracy,0.740234375
3660,train/policy_top5_accuracy,0.71484375
3670,train/policy_top5_accuracy,0.7138671875
3680,train/policy_top5_accuracy,0.748046875
3690,train/policy_top5_accuracy,0.720703125
3700,train/policy_top5_accuracy,0.7333984375
3710,train/policy_top5_accuracy,0.732421875
3720,train/policy_top5_accuracy,0.7421875
3730,train/policy_top5_accuracy,0.76953125
3740,train/policy_top5_accuracy,0.7705078125
3750,train/policy_top5_accuracy,0.748046875
3760,train/policy_top5_accuracy,0.744140625
3770,train/policy_top5_accuracy,0.7353515625
3780,train/policy_top5_accuracy,0.7314453125
3790,train/policy_top5_accuracy,0.748046875
3800,train/policy_top5_accuracy,0.71875
3810,train/policy_top5_accuracy,0.7216796875
3820,train/policy_top5_accuracy,0.7421875
3830,train/policy_top5_accuracy,0.7451171875
3840,train/policy_top5_accuracy,0.7294921875
3850,train/policy_top5_accuracy,0.7431640625
3860,train/policy_top5_accuracy,0.7353515625
3870,train/policy_top5_accuracy,0.75390625
3880,train/policy_top5_accuracy,0.75
3890,train/policy_top5_accuracy,0.7451171875
3900,train/policy_top5_accuracy,0.71484375
3910,train/policy_top5_accuracy,0.76953125
3920,train/policy_top5_accuracy,0.7529296875
3930,train/policy_top5_accuracy,0.7412109375
3940,train/policy_top5_accuracy,0.7373046875
3950,train/policy_top5_accuracy,0.7412109375
3960,train/policy_top5_accuracy,0.7421875
3970,train/policy_top5_accuracy,0.724609375
3980,train/policy_top5_accuracy,0.728515625
3990,train/policy_top5_accuracy,0.73046875
4000,train/policy_top5_accuracy,0.7431640625
4010,train/policy_top5_accuracy,0.732421875
4020,train/policy_top5_accuracy,0.7490234375
4030,train/policy_top5_accuracy,0.748046875
4040,train/policy_top5_accuracy,0.7314453125
4050,train/policy_top5_accuracy,0.75
4060,train/policy_top5_accuracy,0.7412109375
4070,train/policy_top5_accuracy,0.7205882668495178
4080,train/policy_top5_accuracy,0.7607421875
4090,train/policy_top5_accuracy,0.716796875
4100,train/policy_top5_accuracy,0.744140625
4110,train/policy_top5_accuracy,0.751953125
4120,train/policy_top5_accuracy,0.763671875
4130,train/policy_top5_accuracy,0.7705078125
4140,train/policy_top5_accuracy,0.7373046875
4150,train/policy_top5_accuracy,0.751953125
4160,train/policy_top5_accuracy,0.7685546875
4170,train/policy_top5_accuracy,0.7880859375
4180,train/policy_top5_accuracy,0.751953125
4190,train/policy_top5_accuracy,0.7587890625
4200,train/policy_top5_accuracy,0.759765625
4210,train/policy_top5_accuracy,0.7802734375
4220,train/policy_top5_accuracy,0.744140625
4230,train/policy_top5_accuracy,0.734375
4240,train/policy_top5_accuracy,0.744140625
4250,train/policy_top5_accuracy,0.751953125
4260,train/policy_top5_accuracy,0.748046875
4270,train/policy_top5_accuracy,0.7666015625
4280,train/policy_top5_accuracy,0.7431640625
4290,train/policy_top5_accuracy,0.755859375
4300,train/policy_top5_accuracy,0.775390625
4310,train/policy_top5_accuracy,0.7724609375
4320,train/policy_top5_accuracy,0.748046875
4330,train/policy_top5_accuracy,0.7783203125
4340,train/policy_top5_accuracy,0.7591911554336548
4350,train/policy_top5_accuracy,0.78125
4360,train/policy_top5_accuracy,0.740234375
4370,train/policy_top5_accuracy,0.765625
4380,train/policy_top5_accuracy,0.7509765625
4390,train/policy_top5_accuracy,0.74609375
4400,train/policy_top5_accuracy,0.7451171875
4410,train/policy_top5_accuracy,0.7822265625
4420,train/policy_top5_accuracy,0.7470703125
4430,train/policy_top5_accuracy,0.7509765625
4440,train/policy_top5_accuracy,0.7548828125
4450,train/policy_top5_accuracy,0.783203125
4460,train/policy_top5_accuracy,0.7568359375
4470,train/policy_top5_accuracy,0.7705078125
4480,train/policy_top5_accuracy,0.724609375
4490,train/policy_top5_accuracy,0.75
4500,train/policy_top5_accuracy,0.748046875
4510,train/policy_top5_accuracy,0.7646484375
4520,train/policy_top5_accuracy,0.767578125
4530,train/policy_top5_accuracy,0.759765625
4540,train/policy_top5_accuracy,0.74609375
4550,train/policy_top5_accuracy,0.7412109375
4560,train/policy_top5_accuracy,0.7578125
4570,train/policy_top5_accuracy,0.74609375
4580,train/policy_top5_accuracy,0.7529296875
4590,train/policy_top5_accuracy,0.7158203125
4600,train/policy_top5_accuracy,0.771484375
4610,train/policy_top5_accuracy,0.7665441036224365
4620,train/policy_top5_accuracy,0.7509765625
4630,train/policy_top5_accuracy,0.7880859375
4640,train/policy_top5_accuracy,0.7578125
4650,train/policy_top5_accuracy,0.7568359375
4660,train/policy_top5_accuracy,0.7646484375
4670,train/policy_top5_accuracy,0.7724609375
4680,train/policy_top5_accuracy,0.755859375
4690,train/policy_top5_accuracy,0.771484375
4700,train/policy_top5_accuracy,0.787109375
4710,train/policy_top5_accuracy,0.7548828125
4720,train/policy_top5_accuracy,0.7666015625
4730,train/policy_top5_accuracy,0.751953125
4740,train/policy_top5_accuracy,0.767578125
4750,train/policy_top5_accuracy,0.7685546875
4760,train/policy_top5_accuracy,0.77734375
4770,train/policy_top5_accuracy,0.7978515625
4780,train/policy_top5_accuracy,0.759765625
4790,train/policy_top5_accuracy,0.7412109375
4800,train/policy_top5_accuracy,0.7392578125
4810,train/policy_top5_accuracy,0.7568359375
4820,train/policy_top5_accuracy,0.7431640625
4830,train/policy_top5_accuracy,0.748046875
4840,train/policy_top5_accuracy,0.7626953125
4850,train/policy_top5_accuracy,0.7763671875
4860,train/policy_top5_accuracy,0.765625
4870,train/policy_top5_accuracy,0.7587890625
4880,train/policy_top5_accuracy,0.7886029481887817
4890,train/policy_top5_accuracy,0.7744140625
4900,train/policy_top5_accuracy,0.7724609375
4910,train/policy_top5_accuracy,0.76171875
4920,train/policy_top5_accuracy,0.7626953125
4930,train/policy_top5_accuracy,0.76171875
4940,train/policy_top5_accuracy,0.7734375
4950,train/policy_top5_accuracy,0.771484375
4960,train/policy_top5_accuracy,0.7421875
4970,train/policy_top5_accuracy,0.7490234375
4980,train/policy_top5_accuracy,0.7578125
4990,train/policy_top5_accuracy,0.771484375
5000,train/policy_top5_accuracy,0.7451171875
5010,train/policy_top5_accuracy,0.7685546875
5020,train/policy_top5_accuracy,0.7724609375
5030,train/policy_top5_accuracy,0.765625
5040,train/policy_top5_accuracy,0.748046875
5050,train/policy_top5_accuracy,0.7646484375
5060,train/policy_top5_accuracy,0.755859375
5070,train/policy_top5_accuracy,0.7470703125
5080,train/policy_top5_accuracy,0.7578125
5090,train/policy_top5_accuracy,0.76171875
5100,train/policy_top5_accuracy,0.7734375
5110,train/policy_top5_accuracy,0.7734375
5120,train/policy_top5_accuracy,0.7421875
5130,train/policy_top5_accuracy,0.7529296875
5140,train/policy_top5_accuracy,0.759765625
5150,train/policy_top5_accuracy,0.7830882668495178
5160,train/policy_top5_accuracy,0.7783203125
5170,train/policy_top5_accuracy,0.794921875
5180,train/policy_top5_accuracy,0.76953125
5190,train/policy_top5_accuracy,0.7666015625
5200,train/policy_top5_accuracy,0.7666015625
5210,train/policy_top5_accuracy,0.7763671875
5220,train/policy_top5_accuracy,0.791015625
5230,train/policy_top5_accuracy,0.7802734375
5240,train/policy_top5_accuracy,0.7822265625
5250,train/policy_top5_accuracy,0.78515625
5260,train/policy_top5_accuracy,0.759765625
5270,train/policy_top5_accuracy,0.7939453125
5280,train/policy_top5_accuracy,0.7607421875
5290,train/policy_top5_accuracy,0.7861328125
5300,train/policy_top5_accuracy,0.7900390625
